Date,Hour,Electric Load,Cooling Load,Irradiance,Ambient Temperature
2020-01-24,6,353.68,10.71,0.00,25.20
2020-01-24,7,421.01,26.32,0.00,25.10
2020-01-24,8,412.56,17.17,0.00,25.00
2020-01-24,9,413.11,24.30,0.00,25.10
2020-01-24,10,338.11,22.16,0.00,25.20
2020-01-24,11,336.98,29.59,18.00,25.40
2020-01-24,12,334.99,37.34,167.00,26.00
2020-01-24,13,338.15,40.11,406.00,26.80
2020-01-24,14,337.95,38.78,621.00,27.70
2020-01-24,15,337.56,36.41,747.00,28.40
2020-01-24,16,336.82,29.94,776.00,28.70
2020-01-24,17,318.52,32.12,755.00,28.70
2020-01-24,18,478.45,39.13,709.00,28.30
2020-01-24,19,574.94,51.79,550.00,28.00
2020-01-24,20,617.42,69.74,373.00,27.80
2020-01-24,21,566.06,104.94,204.00,27.30
2020-01-24,22,454.50,74.06,69.00,26.70
2020-01-24,23,287.64,42.95,0.00,26.20
2020-01-25,0,253.26,19.00,0.00,26.10
2020-01-25,1,252.68,13.32,0.00,26.00
2020-01-25,2,182.04,7.44,0.00,25.90
2020-01-25,3,181.92,5.53,0.00,25.80
2020-01-25,4,181.92,4.28,0.00,25.80
2020-01-25,5,188.35,3.04,0.00,25.70
2020-01-25,6,336.63,6.39,0.00,25.60
2020-01-25,7,350.53,17.64,0.00,25.50
2020-01-25,8,457.73,45.56,0.00,25.40
2020-01-25,9,456.87,44.12,0.00,25.30
2020-01-25,10,385.85,33.64,0.00,25.30
2020-01-25,11,349.40,39.29,12.00,25.50
2020-01-25,12,347.49,47.00,121.00,26.00
2020-01-25,13,350.18,50.04,231.00,26.80
2020-01-25,14,350.18,51.17,426.00,27.30
2020-01-25,15,349.60,46.03,644.00,27.60
2020-01-25,16,348.43,34.89,783.00,27.90
2020-01-25,17,329.85,34.58,842.00,27.80
2020-01-25,18,555.82,52.22,800.00,27.70
2020-01-25,19,621.66,66.86,693.00,27.70
2020-01-25,20,618.16,83.37,507.00,27.50
2020-01-25,21,618.59,116.58,273.00,27.20
2020-01-25,22,537.83,84.03,66.00,26.80
2020-01-25,23,326.43,51.71,0.00,26.40
2020-01-26,0,253.26,19.00,0.00,26.20
2020-01-26,1,252.68,13.32,0.00,26.20
2020-01-26,2,182.04,7.44,0.00,26.10
2020-01-26,3,181.92,5.53,0.00,26.00
2020-01-26,4,181.92,4.28,0.00,25.80
2020-01-26,5,188.35,3.04,0.00,25.80
2020-01-26,6,336.63,6.39,0.00,25.80
2020-01-26,7,350.53,17.64,0.00,26.00
2020-01-26,8,457.73,45.56,0.00,26.10
2020-01-26,9,456.87,44.12,0.00,26.00
2020-01-26,10,385.85,33.64,0.00,25.80
2020-01-26,11,349.40,39.29,14.00,25.90
2020-01-26,12,347.49,47.00,165.00,26.30
2020-01-26,13,350.18,50.04,399.00,27.00
2020-01-26,14,350.18,51.17,493.00,27.70
2020-01-26,15,349.60,46.03,774.00,28.40
2020-01-26,16,348.43,34.89,866.00,29.10
2020-01-26,17,329.85,34.58,890.00,29.40
2020-01-26,18,555.82,52.22,830.00,29.40
2020-01-26,19,621.66,66.86,703.00,29.00
2020-01-26,20,618.16,83.37,517.00,28.20
2020-01-26,21,618.59,116.58,293.00,27.60
2020-01-26,22,537.83,84.03,76.00,26.90
2020-01-26,23,326.43,51.71,0.00,26.40
2020-01-27,0,234.37,8.29,0.00,26.20
2020-01-27,1,211.71,3.97,0.00,26.10
2020-01-27,2,181.30,1.79,0.00,26.00
2020-01-27,3,181.34,0.97,0.00,25.80
2020-01-27,4,181.50,0.55,0.00,25.60
2020-01-27,5,236.75,0.55,0.00,25.50
2020-01-27,6,353.68,10.71,0.00,25.30
2020-01-27,7,421.01,26.32,0.00,25.10
2020-01-27,8,412.56,17.17,0.00,24.90
2020-01-27,9,413.11,24.30,0.00,24.80
2020-01-27,10,338.11,22.16,0.00,24.80
2020-01-27,11,336.98,29.59,16.00,25.10
2020-01-27,12,334.99,37.34,167.00,25.80
2020-01-27,13,338.15,40.11,337.00,26.70
2020-01-27,14,337.95,38.78,531.00,27.60
2020-01-27,15,337.56,36.41,791.00,28.40
2020-01-27,16,336.82,29.94,868.00,28.70
2020-01-27,17,318.52,32.12,811.00,28.50
2020-01-27,18,478.45,39.13,832.00,28.20
2020-01-27,19,574.94,51.79,716.00,28.10
2020-01-27,20,617.42,69.74,528.00,27.80
2020-01-27,21,566.06,104.94,289.00,27.40
2020-01-27,22,454.50,74.06,80.00,26.80
2020-01-27,23,287.64,42.95,0.00,26.40
2020-01-28,0,234.37,8.29,0.00,26.20
2020-01-28,1,211.71,3.97,0.00,26.20
2020-01-28,2,181.30,1.79,0.00,26.20
2020-01-28,3,181.34,0.97,0.00,26.10
2020-01-28,4,181.50,0.55,0.00,25.80
2020-01-28,5,236.75,0.55,0.00,25.70
2020-01-28,6,353.68,10.71,0.00,25.60
2020-01-28,7,421.01,26.32,0.00,25.50
2020-01-28,8,412.56,17.17,0.00,25.40
2020-01-28,9,413.11,24.30,0.00,25.30
2020-01-28,10,338.11,22.16,0.00,25.20
2020-01-28,11,336.98,29.59,20.00,25.40
2020-01-28,12,334.99,37.34,197.00,26.00
2020-01-28,13,338.15,40.11,426.00,26.80
2020-01-28,14,337.95,38.78,624.00,27.60
2020-01-28,15,337.56,36.41,743.00,28.20
2020-01-28,16,336.82,29.94,894.00,28.50
2020-01-28,17,318.52,32.12,913.00,28.60
2020-01-28,18,478.45,39.13,850.00,28.40
2020-01-28,19,574.94,51.79,720.00,28.00
2020-01-28,20,617.42,69.74,532.00,27.60
2020-01-28,21,566.06,104.94,301.00,27.30
2020-01-28,22,454.50,74.06,81.00,26.80
2020-01-28,23,287.64,42.95,0.00,26.40
2020-01-29,0,234.37,8.29,0.00,26.10
2020-01-29,1,211.71,3.97,0.00,26.00
2020-01-29,2,181.30,1.79,0.00,26.00
2020-01-29,3,181.34,0.97,0.00,25.90
2020-01-29,4,181.50,0.55,0.00,25.90
2020-01-29,5,236.75,0.55,0.00,25.80
2020-01-29,6,353.68,10.71,0.00,25.60
2020-01-29,7,421.01,26.32,0.00,25.50
2020-01-29,8,412.56,17.17,0.00,25.40
2020-01-29,9,413.11,24.30,0.00,25.50
2020-01-29,10,338.11,22.16,0.00,25.60
2020-01-29,11,336.98,29.59,18.00,25.90
2020-01-29,12,334.99,37.34,184.00,26.50
2020-01-29,13,338.15,40.11,409.00,27.30
2020-01-29,14,337.95,38.78,639.00,28.30
2020-01-29,15,337.56,36.41,804.00,29.10
2020-01-29,16,336.82,29.94,901.00,29.60
2020-01-29,17,318.52,32.12,921.00,29.50
2020-01-29,18,478.45,39.13,860.00,29.00
2020-01-29,19,574.94,51.79,730.00,28.60
2020-01-29,20,617.42,69.74,542.00,28.30
2020-01-29,21,566.06,104.94,313.00,27.90
2020-01-29,22,454.50,74.06,85.00,27.40
2020-01-29,23,287.64,42.95,0.00,26.90
2020-01-30,0,234.37,8.29,0.00,26.60
2020-01-30,1,211.71,3.97,0.00,26.40
2020-01-30,2,181.30,1.79,0.00,26.30
2020-01-30,3,181.34,0.97,0.00,26.20
2020-01-30,4,181.50,0.55,0.00,26.00
2020-01-30,5,236.75,0.55,0.00,25.90
2020-01-30,6,353.68,10.71,0.00,25.80
2020-01-30,7,421.01,26.32,0.00,25.70
2020-01-30,8,412.56,17.17,0.00,25.50
2020-01-30,9,413.11,24.30,0.00,25.30
2020-01-30,10,338.11,22.16,0.00,25.10
2020-01-30,11,336.98,29.59,17.00,25.30
2020-01-30,12,334.99,37.34,176.00,25.90
2020-01-30,13,338.15,40.11,384.00,26.90
2020-01-30,14,337.95,38.78,634.00,28.20
2020-01-30,15,337.56,36.41,790.00,29.10
2020-01-30,16,336.82,29.94,885.00,29.40
2020-01-30,17,318.52,32.12,906.00,29.50
2020-01-30,18,478.45,39.13,851.00,29.50
2020-01-30,19,574.94,51.79,721.00,29.50
2020-01-30,20,617.42,69.74,529.00,29.20
2020-01-30,21,566.06,104.94,299.00,28.50
2020-01-30,22,454.50,74.06,77.00,27.80
2020-01-30,23,287.64,42.95,0.00,27.40
2020-01-31,0,234.37,8.29,0.00,27.00
2020-01-31,1,211.71,3.97,0.00,26.80
2020-01-31,2,181.30,1.79,0.00,26.60
2020-01-31,3,181.34,0.97,0.00,26.50
2020-01-31,4,181.50,0.55,0.00,26.30
2020-01-31,5,236.75,0.55,0.00,26.20
2020-01-31,6,353.68,10.71,0.00,26.10
2020-01-31,7,421.01,26.32,0.00,26.00
2020-01-31,8,412.56,17.17,0.00,25.90
2020-01-31,9,413.11,24.30,0.00,26.00
2020-01-31,10,338.11,22.16,0.00,25.90
2020-01-31,11,336.98,29.59,16.00,25.90
2020-01-31,12,334.99,37.34,169.00,26.30
2020-01-31,13,338.15,40.11,404.00,27.20
2020-01-31,14,337.95,38.78,620.00,28.50
2020-01-31,15,337.56,36.41,797.00,29.80
2020-01-31,16,336.82,29.94,895.00,30.70
2020-01-31,17,318.52,32.12,912.00,31.10
2020-01-31,18,478.45,39.13,850.00,31.00
2020-01-31,19,574.94,51.79,719.00,30.50
2020-01-31,20,617.42,69.74,528.00,29.70
2020-01-31,21,566.06,104.94,298.00,28.90
2020-01-31,22,454.50,74.06,77.00,28.30
2020-01-31,23,287.64,42.95,0.00,27.90
2020-02-01,0,254.62,32.67,0.00,27.50
2020-02-01,1,253.73,24.34,0.00,27.20
2020-02-01,2,182.62,14.95,0.00,26.90
2020-02-01,3,182.16,10.67,0.00,26.70
2020-02-01,4,181.85,7.75,0.00,26.60
2020-02-01,5,188.04,5.80,0.00,26.40
2020-02-01,6,336.75,11.21,0.00,26.30
2020-02-01,7,351.54,28.70,0.00,26.10
2020-02-01,8,460.03,66.27,0.00,26.00
2020-02-01,9,459.99,72.04,0.00,25.80
2020-02-01,10,389.04,63.86,0.00,25.60
2020-02-01,11,353.06,74.88,15.00,25.90
2020-02-01,12,351.54,87.42,165.00,26.60
2020-02-01,13,354.50,91.82,397.00,27.90
2020-02-01,14,354.62,94.12,611.00,29.10
2020-02-01,15,354.27,93.84,782.00,30.00
2020-02-01,16,352.79,76.24,879.00,30.40
2020-02-01,17,333.79,71.26,898.00,30.20
2020-02-01,18,559.67,85.74,840.00,29.80
2020-02-01,19,625.44,100.07,707.00,29.20
2020-02-01,20,621.78,115.38,514.00,28.90
2020-02-01,21,567.54,90.03,283.00,28.60
2020-02-01,22,405.24,58.56,71.00,28.10
2020-02-01,23,281.26,36.37,0.00,27.60
2020-02-02,0,254.62,32.67,0.00,27.20
2020-02-02,1,253.73,24.34,0.00,27.10
2020-02-02,2,182.62,14.95,0.00,26.90
2020-02-02,3,182.16,10.67,0.00,26.90
2020-02-02,4,181.85,7.75,0.00,26.80
2020-02-02,5,188.04,5.80,0.00,26.80
2020-02-02,6,336.75,11.21,0.00,26.80
2020-02-02,7,351.54,28.70,0.00,26.70
2020-02-02,8,460.03,66.27,0.00,26.50
2020-02-02,9,459.99,72.04,0.00,26.30
2020-02-02,10,389.04,63.86,0.00,26.10
2020-02-02,11,353.06,74.88,11.00,26.20
2020-02-02,12,351.54,87.42,117.00,26.60
2020-02-02,13,354.50,91.82,304.00,27.40
2020-02-02,14,354.62,94.12,454.00,28.60
2020-02-02,15,354.27,93.84,726.00,29.70
2020-02-02,16,352.79,76.24,854.00,30.40
2020-02-02,17,333.79,71.26,854.00,30.60
2020-02-02,18,559.67,85.74,806.00,30.40
2020-02-02,19,625.44,100.07,678.00,29.70
2020-02-02,20,621.78,115.38,476.00,29.10
2020-02-02,21,567.54,90.03,250.00,28.80
2020-02-02,22,405.24,58.56,62.00,28.00
2020-02-02,23,281.26,36.37,0.00,27.30
2020-02-03,0,236.24,29.24,0.00,27.00
2020-02-03,1,211.56,21.22,0.00,26.80
2020-02-03,2,182.66,14.80,0.00,26.70
2020-02-03,3,182.20,10.20,0.00,26.60
2020-02-03,4,181.85,8.72,0.00,26.40
2020-02-03,5,239.75,9.15,0.00,26.30
2020-02-03,6,356.64,30.76,0.00,26.10
2020-02-03,7,429.30,56.93,0.00,25.80
2020-02-03,8,414.27,43.65,0.00,25.70
2020-02-03,9,416.30,49.22,0.00,25.70
2020-02-03,10,341.81,46.38,0.00,25.70
2020-02-03,11,344.07,55.49,13.00,25.90
2020-02-03,12,343.56,64.21,156.00,26.60
2020-02-03,13,347.53,68.42,387.00,27.60
2020-02-03,14,347.92,71.65,603.00,28.80
2020-02-03,15,347.65,71.38,782.00,29.70
2020-02-03,16,346.21,61.37,881.00,30.30
2020-02-03,17,327.56,62.58,900.00,30.30
2020-02-03,18,483.58,69.82,840.00,29.80
2020-02-03,19,581.63,85.39,711.00,29.20
2020-02-03,20,626.18,104.08,515.00,28.70
2020-02-03,21,455.63,76.71,278.00,28.40
2020-02-03,22,290.10,46.61,67.00,27.90
2020-02-03,23,236.75,27.53,0.00,27.30
2020-02-04,0,236.48,29.24,0.00,26.90
2020-02-04,1,213.54,21.22,0.00,26.70
2020-02-04,2,182.27,14.80,0.00,26.50
2020-02-04,3,181.77,10.20,0.00,26.40
2020-02-04,4,181.61,8.72,0.00,26.20
2020-02-04,5,236.59,9.15,0.00,26.00
2020-02-04,6,355.44,30.76,0.00,25.80
2020-02-04,7,423.81,56.93,0.00,25.60
2020-02-04,8,415.36,43.65,0.00,25.30
2020-02-04,9,415.71,49.22,0.00,25.20
2020-02-04,10,340.56,46.38,0.00,25.20
2020-02-04,11,339.35,55.49,15.00,25.60
2020-02-04,12,337.33,64.21,167.00,26.60
2020-02-04,13,340.60,68.42,405.00,27.90
2020-02-04,14,340.83,71.65,624.00,29.30
2020-02-04,15,340.60,71.38,799.00,30.30
2020-02-04,16,339.78,61.37,896.00,30.80
2020-02-04,17,321.72,62.58,915.00,30.80
2020-02-04,18,482.34,69.82,859.00,30.30
2020-02-04,19,579.02,85.39,726.00,29.70
2020-02-04,20,621.31,104.08,532.00,29.10
2020-02-04,21,570.26,76.71,295.00,28.50
2020-02-04,22,458.59,46.61,75.00,28.00
2020-02-04,23,290.56,27.53,0.00,27.40
2020-02-05,0,236.48,29.24,0.00,27.00
2020-02-05,1,213.54,21.22,0.00,26.70
2020-02-05,2,182.27,14.80,0.00,26.60
2020-02-05,3,181.77,10.20,0.00,26.50
2020-02-05,4,181.61,8.72,0.00,26.40
2020-02-05,5,236.59,9.15,0.00,26.20
2020-02-05,6,355.44,30.76,0.00,25.90
2020-02-05,7,423.81,56.93,0.00,25.50
2020-02-05,8,415.36,43.65,0.00,25.30
2020-02-05,9,415.71,49.22,0.00,25.30
2020-02-05,10,340.56,46.38,0.00,25.30
2020-02-05,11,339.35,55.49,14.00,25.70
2020-02-05,12,337.33,64.21,148.00,26.50
2020-02-05,13,340.60,68.42,365.00,27.60
2020-02-05,14,340.83,71.65,621.00,28.70
2020-02-05,15,340.60,71.38,811.00,29.70
2020-02-05,16,339.78,61.37,912.00,30.30
2020-02-05,17,321.72,62.58,932.00,30.50
2020-02-05,18,482.34,69.82,835.00,30.00
2020-02-05,19,579.02,85.39,719.00,29.30
2020-02-05,20,621.31,104.08,536.00,28.50
2020-02-05,21,570.26,76.71,300.00,28.00
2020-02-05,22,458.59,46.61,78.00,27.60
2020-02-05,23,290.56,27.53,0.00,27.20
2020-02-06,0,236.48,29.24,0.00,27.00
2020-02-06,1,213.54,21.22,0.00,26.60
2020-02-06,2,182.27,14.80,0.00,26.30
2020-02-06,3,181.77,10.20,0.00,26.10
2020-02-06,4,181.61,8.72,0.00,26.00
2020-02-06,5,236.59,9.15,0.00,25.80
2020-02-06,6,355.44,30.76,0.00,25.60
2020-02-06,7,423.81,56.93,0.00,25.30
2020-02-06,8,415.36,43.65,0.00,25.00
2020-02-06,9,415.71,49.22,0.00,24.90
2020-02-06,10,340.56,46.38,0.00,24.90
2020-02-06,11,339.35,55.49,16.00,25.30
2020-02-06,12,337.33,64.21,167.00,26.30
2020-02-06,13,340.60,68.42,426.00,27.40
2020-02-06,14,340.83,71.65,641.00,28.50
2020-02-06,15,340.60,71.38,796.00,29.40
2020-02-06,16,339.78,61.37,890.00,30.00
2020-02-06,17,321.72,62.58,909.00,30.20
2020-02-06,18,482.34,69.82,857.00,29.80
2020-02-06,19,579.02,85.39,722.00,29.10
2020-02-06,20,621.31,104.08,526.00,28.70
2020-02-06,21,570.26,76.71,277.00,28.20
2020-02-06,22,458.59,46.61,69.00,27.50
2020-02-06,23,290.56,27.53,0.00,26.90
2020-02-07,0,236.48,29.24,0.00,26.70
2020-02-07,1,213.54,21.22,0.00,26.50
2020-02-07,2,182.27,14.80,0.00,26.40
2020-02-07,3,181.77,10.20,0.00,26.30
2020-02-07,4,181.61,8.72,0.00,26.30
2020-02-07,5,236.59,9.15,0.00,26.10
2020-02-07,6,355.44,30.76,0.00,25.90
2020-02-07,7,423.81,56.93,0.00,25.80
2020-02-07,8,415.36,43.65,0.00,25.60
2020-02-07,9,415.71,49.22,0.00,25.40
2020-02-07,10,340.56,46.38,0.00,25.40
2020-02-07,11,339.35,55.49,16.00,25.80
2020-02-07,12,337.33,64.21,172.00,26.50
2020-02-07,13,340.60,68.42,405.00,27.50
2020-02-07,14,340.83,71.65,610.00,28.40
2020-02-07,15,340.60,71.38,820.00,29.10
2020-02-07,16,339.78,61.37,922.00,29.50
2020-02-07,17,321.72,62.58,943.00,29.60
2020-02-07,18,482.34,69.82,882.00,29.50
2020-02-07,19,579.02,85.39,750.00,29.30
2020-02-07,20,621.31,104.08,551.00,28.80
2020-02-07,21,570.26,76.71,305.00,28.30
2020-02-07,22,458.59,46.61,83.00,27.60
2020-02-07,23,290.56,27.53,0.00,26.90
2020-02-08,0,254.62,32.67,0.00,26.60
2020-02-08,1,253.73,24.34,0.00,26.50
2020-02-08,2,182.62,14.95,0.00,26.50
2020-02-08,3,182.16,10.67,0.00,26.40
2020-02-08,4,181.85,7.75,0.00,26.30
2020-02-08,5,188.04,5.80,0.00,26.30
2020-02-08,6,336.75,11.21,0.00,26.10
2020-02-08,7,351.54,28.70,0.00,25.80
2020-02-08,8,460.03,66.27,0.00,25.40
2020-02-08,9,459.99,72.04,0.00,25.10
2020-02-08,10,389.04,63.86,0.00,24.80
2020-02-08,11,353.06,74.88,18.00,24.80
2020-02-08,12,351.54,87.42,189.00,25.40
2020-02-08,13,354.50,91.82,438.00,26.60
2020-02-08,14,354.62,94.12,661.00,28.30
2020-02-08,15,354.27,93.84,827.00,29.80
2020-02-08,16,352.79,76.24,925.00,30.50
2020-02-08,17,333.79,71.26,943.00,30.50
2020-02-08,18,559.67,85.74,882.00,30.20
2020-02-08,19,625.44,100.07,742.00,29.60
2020-02-08,20,621.78,115.38,550.00,29.10
2020-02-08,21,567.54,90.03,312.00,28.70
2020-02-08,22,405.24,58.56,85.00,28.20
2020-02-08,23,281.26,36.37,0.00,27.60
2020-02-09,0,254.62,32.67,0.00,27.00
2020-02-09,1,253.73,24.34,0.00,26.60
2020-02-09,2,182.62,14.95,0.00,26.40
2020-02-09,3,182.16,10.67,0.00,26.20
2020-02-09,4,181.85,7.75,0.00,26.10
2020-02-09,5,188.04,5.80,0.00,25.90
2020-02-09,6,336.75,11.21,0.00,25.50
2020-02-09,7,351.54,28.70,0.00,25.20
2020-02-09,8,460.03,66.27,0.00,24.90
2020-02-09,9,459.99,72.04,0.00,24.60
2020-02-09,10,389.04,63.86,0.00,24.40
2020-02-09,11,353.06,74.88,16.00,24.50
2020-02-09,12,351.54,87.42,177.00,25.40
2020-02-09,13,354.50,91.82,431.00,26.90
2020-02-09,14,354.62,94.12,656.00,28.80
2020-02-09,15,354.27,93.84,829.00,30.00
2020-02-09,16,352.79,76.24,930.00,30.50
2020-02-09,17,333.79,71.26,952.00,30.70
2020-02-09,18,559.67,85.74,888.00,30.60
2020-02-09,19,625.44,100.07,755.00,30.00
2020-02-09,20,621.78,115.38,557.00,29.20
2020-02-09,21,567.54,90.03,318.00,28.50
2020-02-09,22,405.24,58.56,88.00,27.80
2020-02-09,23,281.26,36.37,0.00,27.30
2020-02-10,0,236.48,29.24,0.00,26.90
2020-02-10,1,213.54,21.22,0.00,26.60
2020-02-10,2,182.27,14.80,0.00,26.40
2020-02-10,3,181.77,10.20,0.00,26.10
2020-02-10,4,181.61,8.72,0.00,25.70
2020-02-10,5,236.59,9.15,0.00,25.50
2020-02-10,6,355.44,30.76,0.00,25.30
2020-02-10,7,423.81,56.93,0.00,25.00
2020-02-10,8,415.36,43.65,0.00,24.80
2020-02-10,9,415.71,49.22,0.00,24.60
2020-02-10,10,340.56,46.38,0.00,24.70
2020-02-10,11,339.35,55.49,19.00,25.10
2020-02-10,12,337.33,64.21,192.00,26.00
2020-02-10,13,340.60,68.42,442.00,27.20
2020-02-10,14,340.83,71.65,669.00,28.20
2020-02-10,15,340.60,71.38,841.00,29.20
2020-02-10,16,339.78,61.37,941.00,29.70
2020-02-10,17,321.72,62.58,961.00,29.80
2020-02-10,18,482.34,69.82,901.00,29.70
2020-02-10,19,579.02,85.39,767.00,29.50
2020-02-10,20,621.31,104.08,568.00,29.00
2020-02-10,21,570.26,76.71,327.00,28.70
2020-02-10,22,458.59,46.61,89.00,28.20
2020-02-10,23,290.56,27.53,1.00,27.80
2020-02-11,0,236.48,29.24,0.00,27.40
2020-02-11,1,213.54,21.22,0.00,27.10
2020-02-11,2,182.27,14.80,0.00,26.80
2020-02-11,3,181.77,10.20,0.00,26.50
2020-02-11,4,181.61,8.72,0.00,26.30
2020-02-11,5,236.59,9.15,0.00,26.10
2020-02-11,6,355.44,30.76,0.00,25.80
2020-02-11,7,423.81,56.93,0.00,25.60
2020-02-11,8,415.36,43.65,0.00,25.60
2020-02-11,9,415.71,49.22,0.00,25.60
2020-02-11,10,340.56,46.38,0.00,25.50
2020-02-11,11,339.35,55.49,18.00,25.60
2020-02-11,12,337.33,64.21,186.00,26.30
2020-02-11,13,340.60,68.42,431.00,27.60
2020-02-11,14,340.83,71.65,655.00,29.00
2020-02-11,15,340.60,71.38,824.00,30.10
2020-02-11,16,339.78,61.37,924.00,30.60
2020-02-11,17,321.72,62.58,943.00,30.80
2020-02-11,18,482.34,69.82,882.00,30.60
2020-02-11,19,579.02,85.39,748.00,30.10
2020-02-11,20,621.31,104.08,551.00,29.40
2020-02-11,21,570.26,76.71,311.00,28.70
2020-02-11,22,458.59,46.61,84.00,28.30
2020-02-11,23,290.56,27.53,1.00,27.80
2020-02-12,0,236.48,29.24,0.00,27.30
2020-02-12,1,213.54,21.22,0.00,27.00
2020-02-12,2,182.27,14.80,0.00,26.80
2020-02-12,3,181.77,10.20,0.00,26.60
2020-02-12,4,181.61,8.72,0.00,26.40
2020-02-12,5,236.59,9.15,0.00,26.20
2020-02-12,6,355.44,30.76,0.00,25.90
2020-02-12,7,423.81,56.93,0.00,25.60
2020-02-12,8,415.36,43.65,0.00,25.40
2020-02-12,9,415.71,49.22,0.00,25.20
2020-02-12,10,340.56,46.38,0.00,25.20
2020-02-12,11,339.35,55.49,17.00,25.50
2020-02-12,12,337.33,64.21,175.00,26.40
2020-02-12,13,340.60,68.42,416.00,27.70
2020-02-12,14,340.83,71.65,646.00,29.10
2020-02-12,15,340.60,71.38,820.00,30.10
2020-02-12,16,339.78,61.37,920.00,30.60
2020-02-12,17,321.72,62.58,942.00,30.90
2020-02-12,18,482.34,69.82,884.00,31.00
2020-02-12,19,579.02,85.39,751.00,30.50
2020-02-12,20,621.31,104.08,555.00,29.70
2020-02-12,21,570.26,76.71,318.00,29.20
2020-02-12,22,458.59,46.61,86.00,28.60
2020-02-12,23,290.56,27.53,1.00,27.90
2020-02-13,0,236.48,29.24,0.00,27.40
2020-02-13,1,213.54,21.22,0.00,27.10
2020-02-13,2,182.27,14.80,0.00,26.90
2020-02-13,3,181.77,10.20,0.00,26.60
2020-02-13,4,181.61,8.72,0.00,26.30
2020-02-13,5,236.59,9.15,0.00,26.10
2020-02-13,6,355.44,30.76,0.00,25.90
2020-02-13,7,423.81,56.93,0.00,25.60
2020-02-13,8,415.36,43.65,0.00,25.50
2020-02-13,9,415.71,49.22,0.00,25.60
2020-02-13,10,340.56,46.38,0.00,25.60
2020-02-13,11,339.35,55.49,17.00,25.90
2020-02-13,12,337.33,64.21,180.00,26.60
2020-02-13,13,340.60,68.42,423.00,27.80
2020-02-13,14,340.83,71.65,646.00,29.20
2020-02-13,15,340.60,71.38,811.00,30.20
2020-02-13,16,339.78,61.37,912.00,30.80
2020-02-13,17,321.72,62.58,935.00,31.30
2020-02-13,18,482.34,69.82,886.00,31.10
2020-02-13,19,579.02,85.39,754.00,30.10
2020-02-13,20,621.31,104.08,556.00,29.10
2020-02-13,21,570.26,76.71,319.00,28.80
2020-02-13,22,458.59,46.61,88.00,28.30
2020-02-13,23,290.56,27.53,1.00,27.70
2020-02-14,0,236.48,29.24,0.00,27.10
2020-02-14,1,213.54,21.22,0.00,26.80
2020-02-14,2,182.27,14.80,0.00,26.50
2020-02-14,3,181.77,10.20,0.00,26.40
2020-02-14,4,181.61,8.72,0.00,26.20
2020-02-14,5,236.59,9.15,0.00,26.00
2020-02-14,6,355.44,30.76,0.00,25.70
2020-02-14,7,423.81,56.93,0.00,25.40
2020-02-14,8,415.36,43.65,0.00,25.10
2020-02-14,9,415.71,49.22,0.00,24.90
2020-02-14,10,340.56,46.38,0.00,24.90
2020-02-14,11,339.35,55.49,18.00,25.40
2020-02-14,12,337.33,64.21,181.00,26.40
2020-02-14,13,340.60,68.42,427.00,27.90
2020-02-14,14,340.83,71.65,653.00,29.40
2020-02-14,15,340.60,71.38,837.00,30.40
2020-02-14,16,339.78,61.37,938.00,30.80
2020-02-14,17,321.72,62.58,957.00,30.80
2020-02-14,18,482.34,69.82,889.00,30.50
2020-02-14,19,579.02,85.39,750.00,29.90
2020-02-14,20,621.31,104.08,552.00,29.50
2020-02-14,21,570.26,76.71,312.00,29.10
2020-02-14,22,458.59,46.61,86.00,28.40
2020-02-14,23,290.56,27.53,1.00,27.70
2020-02-15,0,254.62,32.67,0.00,27.10
2020-02-15,1,253.73,24.34,0.00,26.70
2020-02-15,2,182.62,14.95,0.00,26.40
2020-02-15,3,182.16,10.67,0.00,26.20
2020-02-15,4,181.85,7.75,0.00,26.10
2020-02-15,5,188.04,5.80,0.00,25.90
2020-02-15,6,336.75,11.21,0.00,25.70
2020-02-15,7,351.54,28.70,0.00,25.30
2020-02-15,8,460.03,66.27,0.00,25.10
2020-02-15,9,459.99,72.04,0.00,25.20
2020-02-15,10,389.04,63.86,0.00,25.30
2020-02-15,11,353.06,74.88,20.00,25.50
2020-02-15,12,351.54,87.42,198.00,26.40
2020-02-15,13,354.50,91.82,446.00,27.60
2020-02-15,14,354.62,94.12,669.00,29.00
2020-02-15,15,354.27,93.84,831.00,30.00
2020-02-15,16,352.79,76.24,930.00,30.60
2020-02-15,17,333.79,71.26,949.00,30.90
2020-02-15,18,559.67,85.74,889.00,30.60
2020-02-15,19,625.44,100.07,754.00,29.90
2020-02-15,20,621.78,115.38,556.00,29.10
2020-02-15,21,567.54,90.03,318.00,28.50
2020-02-15,22,405.24,58.56,86.00,27.90
2020-02-15,23,281.26,36.37,1.00,27.20
2020-02-16,0,254.62,32.67,0.00,26.80
2020-02-16,1,253.73,24.34,0.00,26.70
2020-02-16,2,182.62,14.95,0.00,26.60
2020-02-16,3,182.16,10.67,0.00,26.60
2020-02-16,4,181.85,7.75,0.00,26.50
2020-02-16,5,188.04,5.80,0.00,26.30
2020-02-16,6,336.75,11.21,0.00,26.10
2020-02-16,7,351.54,28.70,0.00,25.80
2020-02-16,8,460.03,66.27,0.00,25.50
2020-02-16,9,459.99,72.04,0.00,25.20
2020-02-16,10,389.04,63.86,0.00,25.10
2020-02-16,11,353.06,74.88,19.00,25.40
